2018-04-15 20:06:41,958 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:1
2018-04-15 20:09:34,351 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:09:34,351 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:09:34,351 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:09:40,456 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:26
2018-04-15 20:09:40,456 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:26
2018-04-15 20:09:40,457 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:09:40,457 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:09:40,457 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:09:40,457 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:09:46,301 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:27
2018-04-15 20:09:46,301 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:27
2018-04-15 20:09:46,301 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:09:46,301 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:09:46,301 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:09:46,301 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:09:52,388 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:28
2018-04-15 20:09:52,388 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:28
2018-04-15 20:09:52,389 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:09:52,389 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:09:52,389 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:09:52,389 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:09:58,284 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:29
2018-04-15 20:09:58,284 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:29
2018-04-15 20:09:58,284 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:09:58,284 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:09:58,285 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:09:58,285 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:04,118 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:30
2018-04-15 20:10:04,118 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:30
2018-04-15 20:10:04,118 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:04,118 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:04,118 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:04,118 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:09,916 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:31
2018-04-15 20:10:09,917 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:31
2018-04-15 20:10:09,917 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:09,917 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:09,917 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:09,917 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:15,496 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:32
2018-04-15 20:10:15,496 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:32
2018-04-15 20:10:15,497 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:15,497 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:15,497 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:15,497 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:20,964 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:33
2018-04-15 20:10:20,964 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:33
2018-04-15 20:10:20,965 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:20,965 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:20,965 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:20,965 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:26,460 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:34
2018-04-15 20:10:26,460 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:34
2018-04-15 20:10:26,461 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:26,461 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:26,461 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:26,461 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:31,848 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:35
2018-04-15 20:10:31,848 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:35
2018-04-15 20:10:31,849 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:31,849 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:31,849 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:31,849 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:37,588 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:36
2018-04-15 20:10:37,588 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:36
2018-04-15 20:10:37,589 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:37,589 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:37,589 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:37,589 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:42,752 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:37
2018-04-15 20:10:42,752 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:37
2018-04-15 20:10:42,753 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:42,753 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:42,753 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:42,753 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:47,968 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:38
2018-04-15 20:10:47,968 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:38
2018-04-15 20:10:47,969 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:47,969 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:47,969 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:47,969 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:53,134 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:39
2018-04-15 20:10:53,134 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:39
2018-04-15 20:10:53,135 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:53,135 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:53,135 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[8340, 2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:53,135 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:10:58,252 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:40
2018-04-15 20:10:58,253 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:40
2018-04-15 20:10:58,253 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:10:58,253 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:10:58,253 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:10:58,253 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:03,304 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:41
2018-04-15 20:11:03,305 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:41
2018-04-15 20:11:03,306 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:03,306 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:03,306 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:03,306 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:08,156 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:42
2018-04-15 20:11:08,156 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:42
2018-04-15 20:11:08,157 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:08,157 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:08,157 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:08,157 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:13,297 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:43
2018-04-15 20:11:13,297 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:43
2018-04-15 20:11:13,297 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:13,297 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 21524, 18964, 19100, 16928, 25632, 16545, 29730, 13733, 11302, 20651, 13099, 12077, 9902, 18351, 15792, 14513, 17202, 26550, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:13,297 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[2553, 6990, 3651, 190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:13,297 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:18,184 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:44
2018-04-15 20:11:18,185 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:44
2018-04-15 20:11:18,185 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:18,185 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 13099, 9902, 18351, 15792, 14513, 17202, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:18,185 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:18,185 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:23,585 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:45
2018-04-15 20:11:23,585 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:45
2018-04-15 20:11:23,585 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:23,585 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 13099, 9902, 18351, 15792, 14513, 17202, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:23,585 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:23,585 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:28,524 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:46
2018-04-15 20:11:28,525 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:46
2018-04-15 20:11:28,525 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:28,525 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 13099, 9902, 18351, 15792, 14513, 17202, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:28,525 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:28,525 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:33,304 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:47
2018-04-15 20:11:33,304 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:47
2018-04-15 20:11:33,304 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:33,304 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 13099, 9902, 18351, 15792, 14513, 17202, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:33,305 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[190, 4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:33,305 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:38,208 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:48
2018-04-15 20:11:38,208 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:48
2018-04-15 20:11:38,209 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:38,209 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 13099, 9902, 15792, 14513, 17202, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:38,209 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:38,209 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:42,850 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:49
2018-04-15 20:11:42,850 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:49
2018-04-15 20:11:42,850 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:42,851 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 13099, 9902, 15792, 14513, 17202, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:42,851 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:42,851 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:47,721 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:50
2018-04-15 20:11:47,721 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:50
2018-04-15 20:11:47,721 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:47,721 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 13099, 9902, 15792, 14513, 17202, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:47,721 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:47,721 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:52,320 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:51
2018-04-15 20:11:52,321 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Time:51
2018-04-15 20:11:52,321 [DEBUG|PoliceForce/1514404225|TestRoadDetector] Targets: []
2018-04-15 20:11:52,321 [DEBUG|PoliceForce/1514404225|TestSearchForFire] unsearchedBuildingIDs:[26502, 23305, 13454, 26255, 34320, 22418, 18964, 19100, 16928, 25632, 16545, 29730, 11302, 20651, 13099, 9902, 15792, 14513, 17202, 15928, 16955, 24012, 12108, 25550, 29649, 9683, 22355, 20570, 24666, 15711, 19815, 17256, 23278, 24178, 26228, 24694, 10870, 12278, 34295, 26872, 15738, 16379]
2018-04-15 20:11:52,321 [DEBUG|PoliceForce/1514404225|TestSearchForFire] best path is:[4236, 7125, 1247, 3993, 13115, 13099]
2018-04-15 20:11:52,321 [DEBUG|PoliceForce/1514404225|TestSearchForFire] choosed:3993
2018-04-15 20:11:56,780 [DEBUG|PoliceForce/1514404225|TestSearchForFire] Time:52
